Distance_m;Rayleigh_Peak_Amplitude;Brillouin_Peak_Amplitude;Rayleigh_Peak_Bin;Brillouin_Peak_Bin
357.60;0.172809;0.204993;104.0;204.000000
357.70;0.172788;0.204260;104.0;204.000000
357.80;0.172320;0.203369;104.0;204.000000
357.90;0.171510;0.202402;104.0;204.000000
358.00;0.170407;0.201814;104.0;204.000000
358.10;0.168925;0.201648;104.0;204.000000
358.20;0.167232;0.201889;104.0;205.000000
358.30;0.165551;0.202411;104.0;205.000000
358.40;0.164066;0.202755;104.0;205.000000
358.50;0.162967;0.202928;104.0;206.000000
358.60;0.162269;0.202930;104.0;206.000000
358.70;0.162140;0.202745;104.0;206.000000
358.80;0.162276;0.202445;104.0;207.000000
358.90;0.162573;0.201961;104.0;208.000000
359.00;0.163091;0.201592;104.0;208.000000
359.10;0.163805;0.201559;104.0;209.000000
359.20;0.164802;0.201503;104.0;209.000000
359.30;0.166159;0.201505;104.0;208.000000
359.40;0.167938;0.201436;104.0;208.000000
359.50;0.170394;0.201241;104.0;207.000000
359.60;0.172780;0.200556;103.0;207.000000
359.70;0.174779;0.199728;103.0;206.000000
359.80;0.176542;0.198869;103.0;206.000000
359.90;0.177898;0.198307;103.0;206.000000
360.00;0.178718;0.197973;103.0;205.000000
360.10;0.179132;0.197858;103.0;205.000000
360.20;0.179161;0.197686;103.0;205.000000
360.30;0.178714;0.197513;103.0;206.000000
360.40;0.177729;0.197601;104.0;205.000000
360.50;0.176486;0.198114;104.0;205.000000
360.60;0.174776;0.199041;104.0;205.000000
360.70;0.172745;0.200385;104.0;205.000000
360.80;0.170718;0.201895;104.0;205.000000
360.90;0.168937;0.203067;104.0;205.000000
361.00;0.167097;0.204095;104.0;205.000000
361.10;0.165226;0.204784;103.0;206.000000
361.20;0.163460;0.204598;103.0;205.000000
361.30;0.161649;0.204064;103.0;206.000000
361.40;0.160304;0.203448;103.0;206.000000
361.50;0.159466;0.202571;103.0;206.000000
361.60;0.159294;0.201638;103.0;206.000000
361.70;0.159641;0.201015;103.0;206.000000
361.80;0.160570;0.200498;103.0;206.000000
361.90;0.162224;0.200087;103.0;206.000000
362.00;0.164671;0.200106;103.0;206.000000
362.10;0.167179;0.200369;103.0;205.000000
362.20;0.169318;0.200605;103.0;205.000000
362.30;0.170754;0.200763;103.0;205.000000
362.40;0.171762;0.200899;104.0;204.000000
362.50;0.172390;0.201112;104.0;204.000000
362.60;0.172575;0.201533;104.0;204.000000
362.70;0.172318;0.201808;104.0;204.000000
362.80;0.171731;0.202104;104.0;204.000000
362.90;0.171312;0.202243;103.0;204.000000
363.00;0.171049;0.202622;103.0;205.000000
363.10;0.170785;0.203046;103.0;204.000000
363.20;0.170536;0.203069;103.0;205.000000
363.30;0.170474;0.203049;103.0;205.000000
363.40;0.170718;0.202955;103.0;205.000000
363.50;0.171349;0.202770;104.0;205.000000
363.60;0.172108;0.202704;104.0;205.000000
363.70;0.172844;0.202773;104.0;205.000000
363.80;0.173352;0.202874;104.0;205.000000
363.90;0.173695;0.202897;104.0;205.000000
364.00;0.173615;0.203006;104.0;205.000000
364.10;0.173191;0.203164;104.0;206.000000
364.20;0.172594;0.203278;104.0;206.000000
364.30;0.171735;0.203327;104.0;206.000000
364.40;0.171002;0.203386;105.0;206.000000
364.50;0.170679;0.203798;105.0;205.000000
364.60;0.170898;0.204459;105.0;204.000000
364.70;0.171550;0.205339;104.0;204.000000
364.80;0.172643;0.206000;104.0;205.000000
364.90;0.173844;0.206448;104.0;205.000000
365.00;0.175000;0.206404;104.0;205.000000
365.10;0.176204;0.205882;104.0;205.000000
365.20;0.177483;0.204855;104.0;205.000000
365.30;0.178303;0.203868;104.0;204.000000
365.40;0.178616;0.203424;104.0;204.000000
365.50;0.178251;0.203488;104.0;204.000000
365.60;0.177363;0.203641;104.0;204.000000
365.70;0.176347;0.203523;104.0;205.000000
365.80;0.175443;0.203208;104.0;205.000000
365.90;0.174733;0.202846;104.0;205.000000
366.00;0.174094;0.202265;104.0;205.000000
366.10;0.173388;0.201768;104.0;205.000000
366.20;0.172565;0.201542;104.0;206.000000
366.30;0.171810;0.201260;104.0;206.000000
366.40;0.171233;0.200903;104.0;206.000000
366.50;0.170921;0.200801;104.0;206.000000
366.60;0.170841;0.200775;104.0;206.000000
366.70;0.171194;0.200834;103.0;206.000000
366.80;0.171869;0.201271;103.0;206.000000
366.90;0.172381;0.201923;103.0;206.000000
367.00;0.172657;0.202302;103.0;206.000000
367.10;0.172487;0.202420;103.0;206.000000
367.20;0.171809;0.202670;104.0;206.000000
367.30;0.171239;0.202750;104.0;205.000000
367.40;0.171032;0.202931;104.0;205.000000
367.50;0.171157;0.203179;104.0;205.000000
367.60;0.171503;0.203676;104.0;204.000000
367.70;0.171662;0.204157;104.0;204.000000
367.80;0.171445;0.204729;104.0;204.000000
367.90;0.170918;0.205180;104.0;204.000000
368.00;0.170114;0.205308;104.0;204.000000
368.10;0.169117;0.205534;104.0;205.000000
368.20;0.167840;0.205831;104.0;205.000000
368.30;0.166260;0.205990;104.0;205.000000
368.40;0.164601;0.206022;104.0;205.000000
368.50;0.162928;0.205972;104.0;206.000000
368.60;0.160890;0.205921;104.0;206.000000
368.70;0.158654;0.205852;104.0;206.000000
368.80;0.156857;0.205663;104.0;206.000000
368.90;0.155718;0.205417;104.0;206.000000
369.00;0.155092;0.205189;104.0;206.000000
369.10;0.155063;0.204912;104.0;205.000000
369.20;0.155400;0.204760;104.0;205.000000
369.30;0.155835;0.205043;103.0;205.000000
369.40;0.156258;0.205513;103.0;205.000000
369.50;0.156647;0.205597;103.0;205.000000
369.60;0.157126;0.205171;103.0;205.000000
369.70;0.157940;0.204581;103.0;205.000000
369.80;0.158589;0.203954;103.0;206.000000
369.90;0.158898;0.203519;103.0;206.000000
370.00;0.159027;0.203436;103.0;207.000000
370.10;0.159208;0.203717;103.0;208.000000
370.20;0.159445;0.204119;103.0;208.000000
370.30;0.159813;0.204157;103.0;209.000000
370.40;0.160306;0.204091;103.0;209.000000
370.50;0.160774;0.203902;103.0;209.000000
370.60;0.161312;0.203845;103.0;209.000000
370.70;0.161550;0.203808;103.0;209.000000
370.80;0.161606;0.203990;103.0;209.000000
370.90;0.161503;0.204627;103.0;208.000000
371.00;0.161322;0.204980;103.0;208.000000
371.10;0.161472;0.204593;103.0;207.000000
371.20;0.161841;0.203963;103.0;207.000000
371.30;0.162484;0.203361;103.0;206.000000
371.40;0.163129;0.203077;103.0;205.000000
371.50;0.163668;0.202873;103.0;205.000000
371.60;0.164222;0.202806;103.0;205.000000
371.70;0.164983;0.203124;103.0;205.000000
371.80;0.166213;0.203416;103.0;205.000000
371.90;0.167673;0.203654;103.0;205.000000
372.00;0.168759;0.203846;104.0;205.000000
372.10;0.169424;0.204023;104.0;205.000000
372.20;0.169768;0.204069;103.0;205.000000
372.30;0.169942;0.204220;103.0;205.000000
372.40;0.169509;0.204159;103.0;206.000000
372.50;0.168420;0.203799;103.0;206.000000
372.60;0.166788;0.203209;103.0;207.000000
372.70;0.164822;0.202506;103.0;207.000000
372.80;0.162789;0.201847;103.0;207.000000
372.90;0.160787;0.201515;103.0;207.000000
373.00;0.159028;0.201372;103.0;207.000000
373.10;0.157578;0.201040;103.0;207.000000
373.20;0.156298;0.200687;104.0;208.000000
373.30;0.155295;0.200528;104.0;208.000000
373.40;0.154938;0.200585;104.0;208.000000
373.50;0.155117;0.201120;104.0;207.000000
373.60;0.155858;0.201939;104.0;206.000000
373.70;0.157549;0.202880;104.0;206.000000
373.80;0.159868;0.203535;104.0;205.000000
373.90;0.162407;0.203923;104.0;205.000000
374.00;0.165035;0.204561;103.0;205.000000
374.10;0.167582;0.205242;103.0;205.000000
374.20;0.169891;0.206088;104.0;205.000000
374.30;0.171875;0.207020;104.0;206.000000
374.40;0.173607;0.207820;104.0;206.000000
374.50;0.175030;0.208265;104.0;206.000000
374.60;0.176347;0.208438;104.0;206.000000
374.70;0.177193;0.208462;104.0;206.000000
374.80;0.177486;0.208555;104.0;206.000000
374.90;0.177624;0.208668;104.0;206.000000
375.00;0.177294;0.208841;104.0;206.000000
375.10;0.176347;0.208988;104.0;206.000000
375.20;0.174834;0.209002;104.0;206.000000
375.30;0.172870;0.208828;103.0;205.000000
375.40;0.170191;0.208328;103.0;205.000000
375.50;0.167083;0.207768;103.0;205.000000
375.60;0.163804;0.206974;103.0;204.000000
375.70;0.160465;0.206171;104.0;204.000000
375.80;0.157204;0.205810;104.0;205.000000
375.90;0.154247;0.206023;104.0;205.000000
376.00;0.151732;0.206792;104.0;204.000000
376.10;0.150219;0.207811;104.0;205.000000
376.20;0.149835;0.209054;104.0;205.000000
376.30;0.150537;0.210235;104.0;205.000000
376.40;0.152524;0.211254;104.0;205.000000
376.50;0.155915;0.211397;104.0;205.000000
376.60;0.160380;0.210786;104.0;205.000000
376.70;0.165416;0.210309;104.0;205.000000
376.80;0.170107;0.210061;104.0;205.000000
376.90;0.173984;0.209552;104.0;205.000000
377.00;0.176913;0.208853;104.0;205.000000
377.10;0.179014;0.208210;104.0;206.000000
377.20;0.180394;0.207393;104.0;205.000000
377.30;0.180950;0.206619;104.0;205.000000
377.40;0.180940;0.205751;103.0;205.000000
377.50;0.180144;0.204922;103.0;204.000000
377.60;0.178467;0.204385;103.0;204.000000
377.70;0.176027;0.204059;103.0;203.000000
377.80;0.173098;0.204347;103.0;203.000000
377.90;0.170384;0.205263;104.0;203.000000
378.00;0.168201;0.206316;104.0;203.000000
378.10;0.166956;0.207098;104.0;204.000000
378.20;0.166487;0.207532;104.0;204.000000
378.30;0.166357;0.207458;104.0;204.000000
378.40;0.166554;0.207054;104.0;204.000000
378.50;0.167144;0.206593;104.0;204.000000
378.60;0.167962;0.206272;104.0;204.000000
378.70;0.168745;0.205989;104.0;204.000000
378.80;0.169454;0.205702;104.0;205.000000
378.90;0.170535;0.205314;104.0;205.000000
379.00;0.172034;0.204780;103.0;205.000000
379.10;0.173758;0.204314;103.0;205.000000
379.20;0.175443;0.203970;103.0;205.000000
379.30;0.176762;0.204074;103.0;206.000000
379.40;0.177821;0.204512;103.0;206.000000
379.50;0.178488;0.205311;103.0;206.000000
379.60;0.179089;0.206446;103.0;206.000000
379.70;0.179780;0.207738;103.0;206.000000
379.80;0.180329;0.208605;103.0;206.000000
379.90;0.180999;0.208784;103.0;206.000000
380.00;0.181634;0.208362;103.0;206.000000
380.10;0.182095;0.207829;104.0;206.000000
380.20;0.182280;0.207494;104.0;206.000000
380.30;0.182429;0.207464;104.0;206.000000
380.40;0.182223;0.207843;104.0;207.000000
380.50;0.181529;0.208405;104.0;207.000000
380.60;0.180528;0.208825;104.0;207.000000
380.70;0.179242;0.208373;104.0;207.000000
380.80;0.177796;0.207310;104.0;207.000000
380.90;0.176250;0.205701;104.0;207.000000
381.00;0.174397;0.203886;104.0;207.000000
381.10;0.172081;0.202477;104.0;207.000000
381.20;0.169130;0.201876;104.0;207.000000
381.30;0.165816;0.202115;103.0;207.000000
381.40;0.162859;0.203054;103.0;207.000000
381.50;0.159901;0.204483;103.0;207.000000
381.60;0.157126;0.205691;103.0;207.000000
381.70;0.154822;0.206490;103.0;206.000000
381.80;0.152992;0.206791;103.0;206.000000
381.90;0.151842;0.206548;103.0;206.000000
382.00;0.151581;0.205892;103.0;206.000000
382.10;0.152349;0.205742;103.0;205.000000
382.20;0.153561;0.205800;103.0;205.000000
382.30;0.155189;0.205831;103.0;204.000000
382.40;0.157133;0.205900;103.0;204.000000
382.50;0.159262;0.206215;103.0;204.000000
382.60;0.161287;0.206804;103.0;204.000000
382.70;0.163262;0.207180;103.0;204.000000
382.80;0.165021;0.207266;103.0;204.000000
382.90;0.166624;0.207200;103.0;204.000000
383.00;0.167802;0.206849;103.0;204.000000
383.10;0.168266;0.206734;104.0;204.000000
383.20;0.168134;0.206528;104.0;204.000000
383.30;0.167624;0.206301;104.0;203.000000
383.40;0.167061;0.206155;104.0;203.000000
383.50;0.166712;0.205873;104.0;203.000000
383.60;0.166118;0.205385;104.0;203.000000
383.70;0.165212;0.204932;104.0;203.000000
383.80;0.164088;0.204637;104.0;204.000000
383.90;0.162934;0.204198;104.0;203.000000
384.00;0.161827;0.203654;104.0;203.000000
384.10;0.160664;0.203571;104.0;204.000000
384.20;0.159365;0.204429;104.0;204.000000
384.30;0.158010;0.205934;104.0;205.000000
384.40;0.156700;0.207458;104.0;206.000000
384.50;0.155527;0.208395;104.0;206.000000
384.60;0.154678;0.208681;104.0;206.000000
384.70;0.154447;0.208212;104.0;206.000000
384.80;0.154954;0.207427;104.0;206.000000
384.90;0.155943;0.206533;104.0;206.000000
385.00;0.157337;0.205897;104.0;206.000000
385.10;0.158902;0.205817;104.0;206.000000
385.20;0.160505;0.206135;104.0;206.000000
385.30;0.162045;0.206563;104.0;206.000000
385.40;0.163742;0.206680;104.0;206.000000
385.50;0.165465;0.206370;103.0;206.000000
385.60;0.166955;0.205903;103.0;206.000000
385.70;0.168401;0.205245;103.0;206.000000
385.80;0.169864;0.204797;103.0;207.000000
385.90;0.171212;0.204593;103.0;207.000000
386.00;0.172340;0.204424;103.0;207.000000
386.10;0.173434;0.204460;103.0;207.000000
386.20;0.174348;0.204771;104.0;207.000000
386.30;0.175038;0.204742;104.0;206.000000
386.40;0.175512;0.204446;104.0;206.000000
386.50;0.175982;0.204014;104.0;206.000000
386.60;0.176728;0.203291;104.0;206.000000
386.70;0.177619;0.202503;104.0;206.000000
386.80;0.178505;0.202027;104.0;206.000000
386.90;0.179220;0.201859;104.0;205.000000
387.00;0.179326;0.201589;104.0;206.000000
387.10;0.179052;0.201264;104.0;205.000000
387.20;0.178300;0.201014;104.0;205.000000
387.30;0.177570;0.201363;104.0;205.000000
387.40;0.177032;0.202081;104.0;204.000000
387.50;0.176628;0.202926;104.0;203.000000
387.60;0.176393;0.203849;104.0;203.000000
387.70;0.176545;0.204634;104.0;203.000000
387.80;0.176852;0.204828;104.0;203.000000
387.90;0.177275;0.204183;104.0;203.000000
388.00;0.177553;0.203217;104.0;204.000000
388.10;0.177450;0.202475;104.0;204.000000
388.20;0.177174;0.201964;104.0;204.000000
388.30;0.176721;0.201858;104.0;204.000000
388.40;0.176220;0.201953;104.0;205.000000
388.50;0.175549;0.202262;104.0;205.000000
388.60;0.174484;0.202763;104.0;205.000000
388.70;0.173310;0.203308;104.0;205.000000
388.80;0.172332;0.204304;104.0;205.000000
388.90;0.171499;0.205203;104.0;205.000000
389.00;0.170814;0.205974;104.0;205.000000
389.10;0.170311;0.206538;104.0;205.000000
389.20;0.169965;0.206896;104.0;205.000000
389.30;0.169696;0.206802;104.0;206.000000
389.40;0.169329;0.206251;104.0;205.000000
389.50;0.168642;0.205238;104.0;206.000000
389.60;0.167882;0.204157;104.0;206.000000
389.70;0.167245;0.203246;104.0;206.000000
389.80;0.166659;0.202167;104.0;206.000000
389.90;0.165986;0.201054;104.0;206.000000
390.00;0.165311;0.199911;104.0;206.000000
390.10;0.164728;0.199030;104.0;206.000000
390.20;0.164390;0.198933;104.0;206.000000
390.30;0.163998;0.199536;104.0;205.000000
390.40;0.163743;0.200240;104.0;205.000000
390.50;0.163426;0.201119;104.0;205.000000
390.60;0.163215;0.201775;104.0;205.000000
390.70;0.163121;0.202036;104.0;205.000000
390.80;0.162928;0.202311;104.0;205.000000
390.90;0.162643;0.203205;104.0;205.000000
391.00;0.162326;0.204425;104.0;206.000000
391.10;0.162063;0.205628;104.0;206.000000
391.20;0.161898;0.206691;104.0;206.000000
391.30;0.161698;0.207336;104.0;206.000000
391.40;0.161510;0.207611;104.0;206.000000
391.50;0.161494;0.207372;104.0;206.000000
391.60;0.162248;0.206867;104.0;206.000000
391.70;0.163671;0.206294;104.0;206.000000
391.80;0.165430;0.205382;104.0;206.000000
391.90;0.167479;0.204180;103.0;206.000000
392.00;0.169802;0.203066;103.0;206.000000
392.10;0.172311;0.202073;103.0;206.000000
392.20;0.174545;0.201518;103.0;205.000000
392.30;0.176578;0.201516;103.0;206.000000
392.40;0.178473;0.202109;103.0;206.000000
392.50;0.180308;0.203111;103.0;206.000000
392.60;0.181747;0.204008;103.0;206.000000
392.70;0.182552;0.204571;103.0;205.000000
392.80;0.182634;0.204861;103.0;205.000000
392.90;0.181961;0.204722;103.0;205.000000
393.00;0.180944;0.204482;103.0;205.000000
393.10;0.179982;0.203950;103.0;205.000000
393.20;0.179628;0.203267;103.0;205.000000
393.30;0.179940;0.202355;103.0;205.000000
393.40;0.180833;0.201199;103.0;205.000000
393.50;0.182314;0.200469;103.0;205.000000
393.60;0.184167;0.200394;104.0;205.000000
393.70;0.186126;0.200609;104.0;205.000000
393.80;0.188152;0.201227;104.0;205.000000
393.90;0.189922;0.202130;104.0;205.000000
394.00;0.191326;0.203092;104.0;205.000000
394.10;0.192379;0.203962;104.0;205.000000
394.20;0.193391;0.204757;104.0;205.000000
394.30;0.194155;0.205312;104.0;205.000000
394.40;0.194300;0.205456;104.0;205.000000
394.50;0.193694;0.205030;104.0;205.000000
394.60;0.192553;0.204012;103.0;205.000000
394.70;0.191100;0.202818;104.0;204.000000
394.80;0.189510;0.202100;104.0;204.000000
394.90;0.188430;0.202101;104.0;204.000000
395.00;0.187765;0.202427;104.0;204.000000
395.10;0.186949;0.202670;104.0;204.000000
395.20;0.186068;0.202661;104.0;204.000000
395.30;0.184776;0.202199;104.0;205.000000
395.40;0.182839;0.201557;104.0;204.000000
395.50;0.180544;0.201069;104.0;204.000000
395.60;0.178104;0.200703;104.0;205.000000
395.70;0.175612;0.200254;104.0;205.000000
395.80;0.173434;0.199706;104.0;206.000000
395.90;0.171647;0.199093;104.0;206.000000
396.00;0.170329;0.198736;104.0;206.000000
396.10;0.169517;0.198731;104.0;206.000000
396.20;0.169489;0.198536;103.0;207.000000
396.30;0.170666;0.198553;103.0;207.000000
396.40;0.173137;0.198941;103.0;207.000000
396.50;0.176576;0.199436;103.0;207.000000
396.60;0.180111;0.200142;103.0;207.000000
396.70;0.183425;0.200810;103.0;207.000000
396.80;0.186178;0.201444;103.0;207.000000
396.90;0.187851;0.201624;104.0;206.000000
397.00;0.188331;0.201139;104.0;206.000000
397.10;0.188144;0.200212;104.0;206.000000
397.20;0.187646;0.199345;104.0;205.000000
397.30;0.186548;0.198664;104.0;205.000000
397.40;0.184931;0.198050;104.0;204.000000
397.50;0.182964;0.197467;104.0;204.000000
397.60;0.180855;0.196991;104.0;203.000000
397.70;0.178812;0.196488;104.0;203.000000
397.80;0.177070;0.196248;104.0;203.000000
397.90;0.175765;0.196229;104.0;203.000000
398.00;0.175070;0.196219;104.0;202.000000
398.10;0.174675;0.196476;104.0;203.000000
398.20;0.174597;0.196704;104.0;203.000000
398.30;0.174555;0.196818;104.0;203.000000
398.40;0.174479;0.197025;104.0;203.000000
398.50;0.174467;0.197372;104.0;203.000000
398.60;0.174336;0.197839;104.0;203.000000
398.70;0.173920;0.198449;104.0;203.000000
398.80;0.173521;0.198988;104.0;203.000000
398.90;0.173018;0.199725;104.0;204.000000
399.00;0.172411;0.200399;104.0;204.000000
399.10;0.171620;0.201029;104.0;204.000000
399.20;0.171143;0.201242;104.0;204.000000
399.30;0.170906;0.200877;104.0;203.000000
399.40;0.171056;0.200367;104.0;203.000000
399.50;0.171663;0.200266;104.0;203.000000
399.60;0.172417;0.200569;104.0;203.000000
399.70;0.173119;0.201134;104.0;203.000000
399.80;0.173904;0.201836;104.0;204.000000
399.90;0.174749;0.202487;104.0;204.000000
400.00;0.175801;0.202578;104.0;205.000000
400.10;0.176724;0.201891;104.0;205.000000
400.20;0.177430;0.200710;103.0;206.000000
400.30;0.177945;0.199360;103.0;206.000000
400.40;0.178186;0.198398;103.0;207.000000
400.50;0.178094;0.198461;103.0;207.000000
400.60;0.177849;0.199026;103.0;208.000000
400.70;0.177592;0.199647;103.0;208.000000
400.80;0.177485;0.200058;103.0;208.000000
400.90;0.177469;0.200721;103.0;207.000000
401.00;0.177358;0.201389;103.0;207.000000
401.10;0.177081;0.202032;103.0;206.000000
401.20;0.176685;0.202565;104.0;206.000000
401.30;0.176141;0.202791;103.0;206.000000
401.40;0.175771;0.202588;103.0;206.000000
401.50;0.175579;0.202595;103.0;206.000000
401.60;0.175534;0.202930;104.0;206.000000
401.70;0.175628;0.203240;104.0;205.000000
401.80;0.175703;0.203321;104.0;205.000000
401.90;0.175516;0.203343;104.0;205.000000
402.00;0.175436;0.203387;104.0;205.000000
402.10;0.175578;0.203407;104.0;205.000000
402.20;0.175748;0.202945;103.0;205.000000
402.30;0.175768;0.202433;103.0;205.000000
402.40;0.175869;0.202062;103.0;205.000000
402.50;0.176181;0.201783;103.0;205.000000
402.60;0.176868;0.201779;103.0;205.000000
402.70;0.177645;0.201810;103.0;205.000000
402.80;0.178111;0.201842;103.0;205.000000
402.90;0.178373;0.201646;103.0;205.000000
403.00;0.178496;0.201271;103.0;205.000000
403.10;0.178295;0.200879;103.0;206.000000
403.20;0.177870;0.200410;103.0;206.000000
403.30;0.177477;0.200175;103.0;206.000000
403.40;0.177425;0.200521;103.0;205.000000
403.50;0.177599;0.201131;103.0;205.000000
403.60;0.177956;0.201970;104.0;205.000000
403.70;0.178166;0.202868;104.0;206.000000
403.80;0.178036;0.203296;104.0;206.000000
403.90;0.177652;0.203159;104.0;206.000000
404.00;0.176836;0.202488;103.0;206.000000
404.10;0.175813;0.201218;103.0;206.000000
404.20;0.174585;0.199502;104.0;206.000000
